,Close,Volume,Open,High,Low
916,99.79000091552734,4423573,100.0199966430664,100.4800033569336,99.4800033569336
917,99.6500015258789,3049916,99.9000015258789,99.9000015258789,98.66999816894533
918,99.0500030517578,2430138,99.20999908447266,99.45999908447266,98.5500030517578
919,98.4499969482422,2651338,98.91999816894533,99.58000183105467,98.31999969482422
920,98.66999816894533,3070402,98.08999633789062,98.66999816894533,97.69000244140624
921,99.4499969482422,3375196,98.1999969482422,99.83999633789062,98.0
922,100.61000061035156,2630712,100.0999984741211,100.83999633789062,99.5999984741211
923,99.56999969482422,2301999,100.23999786376952,100.2699966430664,99.37000274658205
924,100.77999877929688,1652565,99.8000030517578,100.80999755859376,99.73999786376952
925,101.02999877929688,1519428,101.38999938964844,101.4499969482422,100.4800033569336
926,101.83999633789062,1810483,101.62999725341795,102.46499633789062,101.5
927,102.18000030517578,3576801,101.83000183105467,102.4499969482422,101.61000061035156
928,101.3499984741211,1596631,101.6999969482422,102.0,101.1999969482422
929,102.01000213623048,1425483,101.69000244140624,102.2699966430664,101.56999969482422
930,102.22000122070312,1274211,102.0999984741211,102.29000091552734,101.75
931,101.51000213623048,2000414,102.75,103.18000030517578,101.29499816894533
932,100.9000015258789,1721897,101.0,101.37999725341795,100.30999755859376
933,100.80999755859376,1271405,101.2300033569336,101.47000122070312,100.1500015258789
934,102.04000091552734,1707461,100.8000030517578,102.18000030517578,100.5500030517578
935,102.11000061035156,1303827,102.4000015258789,102.58999633789062,101.12000274658205
936,101.6999969482422,1281734,102.1500015258789,102.1500015258789,101.01000213623048
937,102.12999725341795,2242700,101.16999816894533,102.45999908447266,101.1500015258789
938,103.16000366210938,4199986,103.0,103.56999969482422,102.68000030517578
939,102.62999725341795,886664,102.5999984741211,102.8000030517578,101.93000030517578
940,102.12999725341795,1806193,102.31999969482422,102.38999938964844,101.44000244140624
941,101.83999633789062,2498953,102.2699966430664,102.48999786376952,101.44000244140624
942,100.08000183105467,2447271,101.66999816894533,101.87999725341795,99.75
943,100.05999755859376,3396755,98.5,100.05999755859376,98.0999984741211
944,99.87999725341795,1014251,100.0,100.0,99.0199966430664
945,100.08000183105467,1292290,99.6999969482422,100.37000274658205,99.26000213623048
946,100.52999877929688,1346621,100.0,100.58000183105467,99.86000061035156
947,99.9499969482422,1422062,100.48999786376952,100.73999786376952,99.55999755859376
948,99.97000122070312,2444569,99.9800033569336,100.08000183105467,99.55999755859376
949,99.8499984741211,1131578,99.36000061035156,99.97000122070312,98.91000366210938
